Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
SGL_RS01940,0.003188535970654877,-0.018433656878938925,0.0035909858548478298,0.006730550247710794,-0.0016498591250091504,-0.009697059061074152,0.019689639807095375,0.009414442672279462,-0.012987874106940784,0.1043336648507168,0.0032042494263592935,-0.010963926576968125,0.01698145038822461,-0.001618097216663452,-0.0034999162512144156,-0.0033702325821064003,-0.003313033482692065,-0.021497853375693602,-0.0013119018987643052,-0.00045039950377432784
SGL_RS01945,-0.002403686065787619,0.013683094786283781,0.00516945558912679,0.02417761908909479,-0.012997318799221782,-0.03627933456607642,-0.00341144888166846,0.046696234465943724,-0.0072772236673289865,0.06765704032079124,0.0012076446037052012,0.004248742462560546,-0.0011872786931633697,0.001033922662868003,-0.004047539689576152,0.0006934499587747444,-0.0055387524789072716,0.00750521299430222,-0.013929844140797131,0.0018393683712667102
SGL_RS01950,0.01737632743685118,-0.015496640301242032,-0.00246737274625387,0.010500853146755171,-0.013693848064042169,-0.012343497991011433,-0.00034781549971949903,-0.0035294341278495982,0.009835625848563758,0.05812213517775513,-0.0097360683811141,0.015766646572503488,-0.0056962240305925395,0.015519698590553941,-0.00961425318293196,0.0028916757466362834,-0.0012406626623341546,-0.008226317691779853,0.004502322542089469,0.0012391087710434537
SGL_RS01955,-0.0019791148841978227,-0.00495326491832423,-0.019655728795197388,0.004345173962351245,-0.03489557699251342,-0.003892607044703475,-0.011049013434358223,-0.00426630628333664,-0.017012171045879047,0.0813704650506568,0.008316371536367604,0.021025557168001266,0.00888190776768603,-0.012555356322089038,0.006840206087534162,-0.003041831586684503,-0.012009931956692487,0.006105778030559881,-0.0025767433317980173,-0.0019912070144883767
SGL_RS01960,0.020735945382739266,0.018722202197933455,-0.01125283491640499,0.0015520042387178615,-0.003811125205585664,0.00578720925977414,8.77980575209671e-06,0.023823683827428725,0.009290415693206372,0.026401221754598945,0.002808466575038599,-0.006526760390653916,-0.005325353130012502,0.011213195532661924,-0.005146678175955468,-0.007233422800592725,-0.01146292810749732,0.00854568760990194,-0.012120103411360831,-0.0038436653622139685
SGL_RS01965,0.009158855014734388,-0.008634704014159247,-0.004909722051857838,0.02275769564547113,0.0043558447206579485,0.01804908196276154,-0.003938517097266505,-0.019901919249472023,-0.014752459384342182,0.06371428016661676,-0.0016788481474500083,0.020963818911488376,0.024746877621148335,-0.012446605683385903,0.02086950536893955,0.0010825457484741263,0.03791419952918058,0.005450987217779858,-0.008452834706777025,-0.0013029811211252569
SGL_RS01970,0.022972644956036358,-0.020140564632244277,0.008651373564460664,-0.012457328113363284,0.011047739964018364,-0.0027269541924236267,-0.003741669730715975,0.007060727723724243,-0.0021454595979363386,0.045034789653702056,-0.004988215827718932,0.015187963483493062,0.03146559870017324,0.012431613337274848,0.007627590900088775,0.014307635174772952,0.004292313188573744,-0.00509677520252518,-0.020435524167129574,-0.01929549301870154
SGL_RS01975,0.014881441861693984,0.00878907070173508,0.0008025464104552126,0.0012977883415499925,0.004956299068733384,-0.013168655615924995,-0.0027977270631046984,0.009784651557271715,-0.002478934393583357,0.12383015017255762,-0.011185891052810775,0.007894945961037752,0.011187727270025183,0.007232358030687764,-0.01976428686451167,0.0024555008406366317,0.011330106427418005,0.013978581528568823,0.005617533021455576,-0.004763461300730094
SGL_RS01980,0.009420968480966399,0.009353081690480616,0.0026013946698839057,0.000798738788017174,0.0021584099863888513,-0.007794884373659691,0.013449755637953406,-0.005773058027692785,-0.004816559586194473,0.12049732912820371,-0.007967834927069987,-0.008520353608920435,0.03193955949937154,-0.0037891237246625853,-0.01236584758483753,0.009306023760857833,0.00019195103031178392,0.016117871385493896,-0.00725882392991906,0.01758620973990076
SGL_RS01985,0.006616288433887574,0.002956179783006997,-0.014546246741949738,0.00784347084051016,-0.01602065679689253,0.0006325251219036034,0.016655650177357442,-0.003973090186780582,0.006395076748449437,0.13440214747609003,0.015194683011904226,-0.023097769745324133,0.02264571274856531,-0.012055069385941647,-0.007431321885121583,0.050307943365869336,-0.019808520467072696,0.0031768920590662816,0.0052671083022114784,0.028997834393330153
SGL_RS01990,-0.013869239013257926,-0.009939872599499789,-0.00039770452124863353,0.005716150383984625,-0.007618824363298702,-0.0007789635792421594,0.02325321065192078,0.002944600898743792,0.005714648367799701,0.15171318546356102,-0.00933392385442772,-0.014044956803789761,-0.000883102910243016,-0.011269094053275832,-0.013574322748932085,0.003917493423340678,-0.006584033639798436,0.011731252337680404,-0.0015490124726164319,0.0037444557712997136
SGL_RS01995,0.0019347573723707712,-0.009169910058901377,0.002997281117657326,0.040571230500624555,-0.0005584055569819753,-0.004640764291490727,0.01974218043953946,0.004712508808896581,0.01412544219438732,0.21080298464687058,-0.0020344222187463545,-0.04439462478061501,-0.02391578464663622,-0.005888915639147487,0.016142983511446142,-0.006544402488992487,-0.023529587659122442,0.0411536961284882,-0.003715785354391991,-0.00309990863106716
SGL_RS02000,-0.019219343276132592,0.00468586623120108,-0.010353790796031727,0.03214408518531549,0.007972588838668401,0.025026775711527418,0.02054929687563093,0.013907034872610698,0.018386258570803032,0.2178919263481857,0.008161505069643821,-0.020201891741752853,-0.0019425235005417314,0.003791021733321253,0.018894537150521716,-0.009205896475857463,-0.03624754476342768,0.019556246848880035,-0.018299099188721173,0.0066568291053426785
SGL_RS02005,-0.004436033579257154,-0.02473495566258261,0.006605218803493552,0.03869141335194855,0.010055486777696732,0.0029681900990198404,0.01848288787841816,0.0041746325602094216,-0.00040054247624824184,0.1367147569054612,-0.007774973727352205,-0.01716110372765453,-0.002046046125135671,-0.018348253098753056,-0.00031767146921806875,-0.004092014490424894,-0.008387699442991572,-0.009668232599335363,0.018419668731669423,0.0255744153858427
SGL_RS02010,-0.016528524742161797,0.02877393572871547,0.028791183020262415,0.021416137907672383,-0.015357776888009256,0.021425029533850035,0.00802177339942917,0.020782372822550497,0.01966811244747985,0.12520234859762877,-0.012891648408857507,-0.01317647302967361,-0.005093903516522287,0.02016009889307221,0.024840409271302984,0.017714018583930385,-0.009053323854999695,-0.008893578375143655,-0.0024050736339675197,0.028812799888709592
SGL_RS02015,-0.0051133152518319765,0.004301893324921602,-0.01119491382475403,0.008664393069929447,-0.006511408025015788,0.01145668394420005,0.007426588680143004,-0.007481405567298795,-0.00586732442804239,0.10108852902141612,0.007792575531816932,-0.014601858382183424,-0.0036941436397665,-0.01152359289196214,-0.0011812767764750587,0.024338919722220718,-0.0013875352693187336,-0.01944244652408061,0.0021412026084859097,-0.0043655196177196124
SGL_RS02020,-0.010463844457118484,0.01896325801269915,-0.014658016840355292,0.0004993906325435687,-0.01665184689925721,-0.0009543750992046672,0.001525504369861145,0.006226037408034575,-0.007258944305142429,0.09046646956823885,-0.016334048558193384,0.006174033020466761,3.778167365739e-05,-0.029495674566003917,-0.004274125534958631,0.001577586539255088,0.0019731447451261292,-0.0016023298392649427,0.015628714722289133,0.00757911826405917
SGL_RS02025,-0.007052676521854343,-0.0011412929617033026,0.002003244220488486,0.005514718738671673,-0.01795827343703183,-0.011975948071434863,-0.0006984569731653053,0.001168865807690796,0.008053344484461534,0.055314595278897434,-0.01140385506692464,0.015109728554463749,-0.007609702007350239,0.01629626330409932,-0.016724125277376708,-0.0010423830863252736,-0.01221725049939657,-0.009661367883450001,0.0060775164908411245,0.0012810778858836655
SGL_RS02030,0.0037777062284699296,-0.002597513617052002,-0.0005532046692511625,0.006255913437237816,-0.00815191472028107,0.018827856389419428,0.001571315906310408,-0.011980291839390977,0.013023239078116889,0.03038004102368302,0.0036622641381559838,0.018421194782568658,-0.01648963271897819,-0.011266506892002594,-0.003172429720119136,0.0002510714631333141,-0.01031631751714614,0.009883432373929383,-0.021182101051412897,-0.022430015732180387
SGL_RS02035,0.015404873711163778,-0.01601293365336639,0.003884048980399922,-0.007336961975485703,-0.001550743811654718,-0.00659259347558026,-0.014611929411737725,-0.018338549627219244,-0.01530753105298724,0.04181272291510235,-0.009316083803739059,0.009190806426080222,-0.019488327474354254,0.008449562860487852,-0.0006966973791880619,0.01043107497033738,-0.005330844084947138,0.004570865360330223,0.007413949865916722,0.010378686675418228
SGL_RS02040,-0.016817578312685457,0.02874022137126394,0.012092598083834623,0.03334482296246338,-0.02032920330340788,0.01895798634622444,-0.017574412831802635,-0.006340626241336896,-0.014834776367424944,0.03286434050863007,-0.0005934415541762787,0.0146076107001734,-0.006141726603162511,-0.0001227766578856752,-0.02531047747118772,0.0206210481176766,-0.020331639167573037,0.01207347966718242,-0.007142455997905088,-0.0073596097833568425
SGL_RS02045,0.0005562406579883355,-0.011807859126706842,0.012951361886285775,-0.00010180433640178123,0.0070372505991982215,0.010455934260588537,-0.01675559638047552,-0.0008943053178732407,0.005185898016888827,0.025139162169331396,-0.02228888541807127,0.002027089842043673,-0.013250730473508094,-0.001136888373094047,-0.0021433577985232035,-0.0032421334423379015,0.001979203121997186,-0.0037312707596152852,0.015636142225112167,-0.0013339872799365828
SGL_RS02050,0.015892685165705536,0.008325734342164772,-0.0010190250159527626,-0.034846785173306,0.003401622900732244,-0.01302702352647493,0.0076378719129536555,-0.0013713688617054765,0.0013645939209071937,0.007251651405152475,0.007647926334129585,0.004442948155330808,0.00337757615567017,0.007001371350803428,0.0038449827836565488,-0.014212787718690093,-0.008361854337211658,-0.0013709818717223888,-0.015648533885735033,0.004652202610631239
SGL_RS02055,-0.005707269642552414,-1.061977122819756e-05,-0.01195675421408019,-0.0015606054923843252,-0.0003610815181733333,0.0065477732230996505,0.0033716421964246567,-0.011284261345180535,0.00465799098144322,0.024979532483279773,-0.008790455037406133,-0.00405976878699534,-0.03602224782375215,-0.004037088527424944,0.0003144456007155411,0.02393923350843159,0.0003352382002733563,0.0059426330709158185,-0.001515363006225436,-0.01336211602708207
SGL_RS02060,-0.0204917119718342,0.0018029181597041797,-0.0026483023770335007,0.0004563293254579906,0.003489571190114723,0.019742268128782697,0.009884788190943723,0.00557657950535759,-0.0007741682392273047,0.008101569333869288,-0.0022384819631827927,0.010541018558265032,-0.015179537467085098,-0.00156974393435744,-0.0071605443333823075,-0.004411598144294567,-0.006766058548014666,0.031547135393580734,-0.012850711031450017,0.005946283739419941
SGL_RS02065,-0.004336642726400213,-0.002225670988370389,0.0031232443250670573,0.007071891355563358,-0.014421630264565609,-0.0024666706399566747,-0.006692598508304313,-0.0016588496485120546,0.00957072532722483,-0.0005728196985981854,-0.0013797787639132136,0.0027607560336680706,-0.020676033935920303,0.025341205007607233,0.0018333129895328195,-0.007531681816746904,-0.001335926179994887,0.0021833529813392737,0.007493608028353731,0.001140626766011114
SGL_RS02070,0.0016840314943060125,-0.01820028490308857,0.016954059466326315,-0.013314623046347758,-0.024715272794552358,-0.005994728225796892,-0.006241339413234258,0.009636470768588224,0.018999768610255662,0.008706158760137755,0.007268951202656405,-0.002285746077057198,-0.02115958857062149,0.025504872200330722,0.009062617738857488,0.0018829040197027845,-0.0051750657770058845,-0.0004917632221827227,0.0025038608355506978,-0.005646187506737932
SGL_RS02075,0.014876417336426329,-0.006349066632273264,0.002330771175556519,0.007546627449484735,-0.0077232170142720645,-0.007566637560185884,0.004401176266294714,0.0034672091228907563,0.0014260756367634553,-0.004051306623002618,-0.015458242909281706,0.023171485054626944,0.005256443532039353,0.004121391947788764,0.020571188200248523,-0.0029638300340679145,0.002883519522959165,0.009870888230987437,-0.010288345669003489,-0.009764153649458264
SGL_RS18635,0.02620007911257528,0.0050203704499379165,-0.01576762592410008,-0.0010538891527708907,0.009969985019735124,0.006765048616246652,0.009057198909860018,0.08375204788329818,0.01606689580856681,-0.0024746009500125825,-0.007383746532627894,0.005832569502796804,-0.0016238133395005646,0.003378573723351493,0.02577311928935519,-0.02436060140864686,-0.01229678010740154,0.00145767564803763,-0.005898554728471262,-0.006061281509273208
SGL_RS02085,-0.01558940931788591,0.0027571243033708143,-0.032957602178252686,-0.008316021421153754,0.003134777713664159,-0.022478507510777776,0.0013155948315675652,-0.006727640452896858,-0.0176266613883866,-0.0016401142472809158,-0.041635051385805234,0.003546408491642997,0.020780253883331667,-0.018697651095060414,-0.004132799298324434,0.025569979313416782,0.00829992175550815,-0.0012900459967302158,-0.0009448613312499834,0.03656410803963649
SGL_RS02090,-0.001798749215033304,0.01296136969122098,-0.01084975928170692,-0.011769997569584497,-0.006136188788314887,-0.014474603118829595,0.007458498957921405,-0.008498725599060663,-0.01120137538042962,0.002090073865435756,-0.00871044356697135,0.003731478425012097,-0.015700446496204515,0.01727837109944682,0.005438468891497904,0.00628890547538204,0.010323206318168727,-0.009894930945227315,0.004523506124208026,0.031122675263547457
SGL_RS02095,0.013422040421370872,0.0025006839910093714,0.0046439480001474525,0.0040612574993139075,-0.008677899713992264,0.004985383831881427,0.014787080229072033,-0.015335719062859153,-0.004278298572429214,-0.01451284142297815,-0.005051029131788731,0.02491815615189904,-0.006568930433963607,0.0001467200549140854,-0.011613102273207545,-0.0026985980873252572,0.006647038896547069,-0.00852123254261442,0.008407918159333285,-0.008506301003807963
SGL_RS02100,-0.006934206694037527,-0.011799816283067907,0.0046911417697772,-0.003917284261217921,0.0008065645375146278,0.010294955036494266,0.006034111088102321,-0.01681692023273378,-0.021740163489624372,0.0016933402880107153,-0.00812617436856827,0.016250755394937824,-0.013899851298250991,0.00030016849643796275,-0.016872512314153456,0.006915814566619109,0.009167037161336255,-0.0012597996458860172,0.014374312213093942,-0.002666605506423928
SGL_RS02105,-0.002478219315648961,-0.0060737022515055875,0.005226442704771707,-0.004960156447933261,-0.004321598945673252,-0.017788917676022496,0.0004301139509174022,0.0037383407075241093,-0.0010703274577719855,-0.00476072480732035,-0.0044254688413375536,-0.0113377674845183,-0.016113061505931267,-0.005408882113473484,-0.0003285045542153,-0.0011019610516974367,0.013289672141675824,0.0011516327485390238,0.008796134162845373,-0.0067897770472256725
SGL_RS02110,-0.0021730482609073295,-0.00021134701039641316,0.0034843719230105083,4.6700257533070055e-05,-0.008704215985376941,0.013023733592796448,0.015604571185848045,0.004277618434498792,0.03356164037550899,-0.014035132654351364,-0.033211990298940154,-0.03949265830308131,-0.036634599018831815,0.015450352086489458,0.015704288805177213,-0.0024809020580821507,0.02801757255838496,0.008062538124452831,-0.019593784423723698,0.025869846920100442
SGL_RS02115,-0.0011363302414783675,0.00644960161970056,0.004666593894639692,0.005472013618026754,-0.024909255008499637,0.001309962716143655,0.05179230377719432,-0.016036683322909535,0.031761359463222234,-0.02550910043351466,-0.048309925793212,-0.051003966637779036,-0.008327253824619966,0.03054293708182241,0.03830754205514885,0.003047591076686292,0.034835982170843965,-0.004666279374377702,-0.02367362842303411,0.021937691122968974
SGL_RS02120,0.0001245777036512667,0.015981088969070814,0.0014790038992389,0.010259523537705777,-0.011932803970442963,-0.026814442667903875,0.01123722794857269,-0.011374686062575648,0.0008745773133520067,-0.012558092879769478,-0.024888016515722474,-0.023159910359436774,-0.0005293276558932189,0.006317164530574795,0.01301501554396076,0.010803780102471126,0.02901517691775452,-0.002127961755484758,-0.011360893560539872,0.01819163129351005
SGL_RS02125,0.0015468320314464634,0.0014801448537641601,0.0019597680473158598,0.010299472123926007,0.005866784824161003,0.008305518721325246,0.008935738171923955,-0.006153295693538492,-0.00581247489455047,-0.0015550644203122807,-0.0030475157434164163,0.012728737732370089,-0.004959807895511289,-0.013841930427201143,-0.00667191189669321,0.006171089452696895,0.04050761839267591,-0.0007668201361329829,-0.00916601963006306,0.024117120677686794
SGL_RS02130,0.003165801023869503,-0.0026738936981927064,0.012175096476581727,-0.0019232233730104732,-0.0027752412075859358,0.022021493132366315,0.0039579918029836545,-0.021064908985540434,-0.013518089548471444,0.007086172867017001,-0.009219477352302712,0.01271485986703919,0.001761152373685262,-0.018184971994886147,0.0009573851310194483,-0.010998279268015065,0.04303981422027147,0.004175392518457396,-0.006339090877319231,0.018248259550514175
SGL_RS02135,-0.012904612679011255,-0.014229890301703301,0.00713629569429574,-0.0020044386396546234,-0.005045756656966643,-0.0006013648118457669,-0.008916429431333951,-0.004258977168676089,-0.021267475526271177,0.005577088711644819,-0.010619452623610883,0.012058517346105633,-0.008917402619137964,-0.014475862463574527,0.013446522709497461,0.018536864930311727,0.030092631374242285,0.005877933159308335,-0.005909821291566962,0.009232963672035646
SGL_RS02140,0.0033173388407689917,-0.009596545202566887,0.01331654808838676,0.006801026031635773,0.004188218674850918,0.006390123031976628,-0.005776833059983756,-0.0003105369486886139,-0.014264058170536198,0.005321947325125635,-0.006533737157251189,0.014077545383579389,-0.002902067165000172,-0.0022073801807625517,0.004778463535147603,-0.013725563811985964,0.0303012411613329,-0.01241162520156043,-0.006237367568155561,0.006224941483233188
SGL_RS02145,0.0023617113128185825,-0.0067971862326847345,-0.004243092726025642,-0.0024648921521136825,-0.012200837685343007,-0.013791382289401919,-0.0019250009415550653,0.0013464213812422383,-0.009505730438899872,-0.00315172715569948,0.0012358019804858838,-0.0037132698251581514,0.011941524945145134,-0.007917695779226564,0.002120338906912762,0.00993251610133898,0.008744338474169285,-0.011170090625306028,0.011045585381956123,0.0023839989577929626
SGL_RS02150,-0.010254148736528454,-0.01656432616269146,-0.014228079697195396,0.008276644791693731,-0.002697007988111437,-0.0038212176825110395,-0.0058381215252826055,0.008174309901953305,0.018931537711199063,-0.014993669357866737,-0.006430806831585959,0.0007117740023600515,0.007116591443277745,-0.0013289188784128974,-0.006617339382847595,-0.012954900203678439,-0.015086413033081723,-0.011261510488595377,-0.013460988058659357,-0.011270972526553848
SGL_RS02155,-0.012732319210646992,-0.0027495095394227103,-0.010527857713083852,-0.00271090962230629,0.0033403167083644186,-0.016273362572287665,-0.007648475570296481,-0.011078316194347656,0.00845567548230253,0.006273083786544101,-0.015115714499770035,0.005925060959468131,0.03249150566212208,-0.00022283865225238301,-0.001417938066826653,0.003951970101755627,-0.005577962479174003,0.0054777813421113255,0.010372837072791572,0.0019346904356155232
SGL_RS02160,0.05982280738626961,0.02885714129804272,0.001991879017901167,-0.019351976929496497,0.014461332427648316,-0.02791964952880527,-0.014514168165302422,-0.004392592044171956,0.00903683246441429,-0.01543459402163595,-0.0070322431877530185,0.03516101307236123,0.01081358903436453,0.007331653078601172,0.03203764521075975,-0.011432664311026455,0.0004318637025005312,-0.008403085671818801,0.0052045450150438035,0.0020930633449202955
SGL_RS02165,0.008193079864350696,-0.028717810609250223,0.018184398023358205,-0.02093120464901778,-0.005631570992311637,0.0016828784544037155,-0.0130856665898692,0.014297467814274954,-0.005281510992718254,0.023705006326681953,-0.005067460113025803,-0.0021971384626801637,-0.004314347969057078,-0.006707324734712023,0.008510183079423445,-0.030363051425301303,0.019387458062449413,0.0025253065006452177,-0.007039902849353557,0.00024697174859538595
SGL_RS02170,0.0035337353208303893,-0.01231098013382378,-0.007317017778657942,-0.011194722706659936,0.0014318350274199296,0.004195376501171433,-0.0021237714934050408,0.02481488509897302,-0.011425812923944097,0.002653914447121332,-0.003735929646816205,0.004065458182655367,0.0048000787383110834,-0.02492256620991838,0.003767853821172134,-0.0023146411986587527,0.009097073943350189,-0.016562328111462302,-0.01470193368854988,0.01665148954887161
SGL_RS02175,-0.007002807612142672,-0.001422362938153553,0.0017707103992943619,-0.0006500623834613425,2.2467370422456922e-05,0.018278416950515568,0.0027259564767647348,0.002789457781222846,-0.0009103243087563251,0.002503769140177306,-0.0016364112720479037,0.002004046140815039,-0.005689901692807218,-0.013949439368709148,-0.007758181813644774,-0.004975100497784099,0.02614183651504354,-0.005223743252859455,-0.010564757312824613,0.01993346050681386
SGL_RS02180,-0.015099704685380702,0.00922586857427273,-0.002144449787667347,-0.01507317522857265,0.0021280604753293646,0.006158436985160643,0.0039373991351958695,0.010254827229916615,-0.009156429614511985,0.007644405424268379,-0.023932977275727626,-0.004544200862184277,-0.010989112336248172,-0.014231005667578796,-0.007635746946121691,-0.029267091936825078,0.019885500490407652,0.01591683957545624,0.004751045530119583,0.025910777703480683
SGL_RS02185,-0.004924479897351755,0.0006978128374423972,-0.002514647284329855,0.008415883993154263,-0.004199398164426206,-0.03570010033892797,0.01673943178390508,0.005962757027645116,-0.006716178713065196,-0.0019155022697653601,0.008924312089632895,-0.025163346211538627,-0.0033252720513535883,-0.007912193895257762,0.0017859779254258443,0.016732354397159883,-0.011299976351960457,-0.01564707965299253,-0.001072748186367558,-0.003055398502537359
SGL_RS02190,0.007006073751480493,0.005420867088988257,-0.010979733661872973,-0.0011119274695919168,-0.00023006713389921572,-0.012310819838600197,0.010309341944559729,-0.0044011955914919874,-0.013570840116194366,-0.009024164547269864,0.005249595381567372,-0.0027856935038888366,-0.019337293728297303,0.0026545818005670775,-0.0048540820976328515,-0.019254666205860634,0.026518898920767867,-0.002103088486795255,0.0015017514742087018,-0.0020609838878187796
SGL_RS02195,-0.0031119355497655887,-0.010623730819634046,0.000977515679462993,-0.013912483847330404,0.006098001034878706,-0.0037883955870091487,0.0014373151820032987,0.0037511178207385136,0.002176737625719404,0.007084450165897245,0.0011209221247232865,0.0014832204190425228,-0.004116293153517906,-0.00034111569957216177,-0.004019225058243892,0.012216339039936094,0.0021167320896590958,0.00426434298992375,-0.010292291306702811,-0.015818070875543135
SGL_RS02200,-0.003980077631556437,0.008151774990700383,0.011779846780958636,-0.013671833835655567,0.011689081528014645,0.004350869500279642,-0.0009820964330913772,-0.0025002425149503204,-0.001656383363250228,-0.0007879035290292987,-0.008080868033776629,0.0028729875640149632,-0.004979084909885614,-0.00018067183411321218,0.0025292324544022647,-0.008164716813533226,0.01461546823391373,0.00446985025838166,0.002452325079007329,-0.004902949095101076
SGL_RS02205,0.01210943402513639,-0.0035368292283140925,-0.01165736982946266,-0.002611149783669161,0.0027625202014213094,-0.011408889823832714,-0.00805157846321839,0.001755388441461192,-0.0003062597875324977,-0.0024109082480001636,-0.001553824506972344,-0.009597040420003995,-0.003992748218424304,-0.0013357252846391858,-0.014930117869717324,-0.01016590603977541,0.0023889454295467753,-0.003704693448542321,-0.007809857379693056,-0.011891518998832592
SGL_RS02210,-0.0006767092900269478,-0.0097871039398941,0.006623813099286359,-0.010848340578626173,0.003741878882580199,0.005283987819122748,-0.00791332993637237,0.01585698538972076,0.029156723484855256,0.0046805025733257545,-0.010034948112932486,0.006650642374883922,-0.029039216940029616,0.013164382862413813,-0.0010590500145066376,-0.0010362540580179755,-0.014266726837392697,-0.014921211052742564,-0.03289505060276015,0.0005360555752225202
