,iModulon,Gene
3221,FleQ/Fur,PP_0271
3222,FleQ/Fur,PP_0350
3223,FleQ/Fur,PP_0351
3224,FleQ/Fur,PP_0352
3225,FleQ/Fur,PP_0482
3226,FleQ/Fur,PP_0534
3227,FleQ/Fur,PP_0667
3228,FleQ/Fur,PP_0668
3229,FleQ/Fur,PP_0685
3230,FleQ/Fur,PP_0700
3231,FleQ/Fur,PP_0703
3232,FleQ/Fur,PP_0704
3233,FleQ/Fur,PP_0861
3234,FleQ/Fur,PP_0862
3235,FleQ/Fur,PP_0863
3236,FleQ/Fur,PP_0865
3237,FleQ/Fur,PP_0910
3238,FleQ/Fur,PP_0913
3239,FleQ/Fur,PP_1008
3240,FleQ/Fur,PP_1082
3241,FleQ/Fur,PP_1083
3242,FleQ/Fur,PP_1651
3243,FleQ/Fur,PP_1652
3244,FleQ/Fur,PP_2037
3245,FleQ/Fur,PP_2192
3246,FleQ/Fur,PP_3085
3247,FleQ/Fur,PP_3086
3248,FleQ/Fur,PP_3155
3249,FleQ/Fur,PP_3576
3250,FleQ/Fur,PP_3577
3251,FleQ/Fur,PP_3612
3252,FleQ/Fur,PP_4070
3253,FleQ/Fur,PP_4208
3254,FleQ/Fur,PP_4244
3255,FleQ/Fur,PP_4604
3256,FleQ/Fur,PP_4607
3257,FleQ/Fur,PP_4609
3258,FleQ/Fur,PP_4610
3259,FleQ/Fur,PP_5699
3260,FleQ/Fur,PP_4611
3261,FleQ/Fur,PP_4882
3262,FleQ/Fur,PP_5306
3263,FleQ/Fur,PP_5307
3264,FleQ/Fur,PP_5308
3265,PP_2260-3,PP_2260
3266,PP_2260-3,PP_2261
3267,PP_2260-3,PP_2262
3268,PP_2260-3,PP_2263
3269,PP_2260-3,PP_5505
3270,PP_2260-3,PP_2264
3271,GcsR,PP_0033
3272,GcsR,PP_0035
3273,GcsR,PP_0083
3274,GcsR,PP_0146
3275,GcsR,PP_0170
3276,GcsR,PP_0171
3277,GcsR,PP_0177
3278,GcsR,PP_0220
3279,GcsR,PP_0221
3280,GcsR,PP_0238
3281,GcsR,PP_0239
3282,GcsR,PP_0240
3283,GcsR,PP_0241
3284,GcsR,PP_0338
3285,GcsR,PP_0339
3286,GcsR,PP_0355
3287,GcsR,PP_0362
3288,GcsR,PP_0363
3289,GcsR,PP_0364
3290,GcsR,PP_0365
3291,GcsR,PP_0373
3292,GcsR,PP_0481
3293,GcsR,PP_0487
3294,GcsR,PP_0488
3295,GcsR,PP_0496
3296,GcsR,PP_0509
3297,GcsR,PP_0553
3298,GcsR,PP_0585
3299,GcsR,PP_0635
3300,GcsR,PP_5448
3301,GcsR,PP_0653
3302,GcsR,PP_0670
3303,GcsR,PP_0763
3304,GcsR,PP_0765
3305,GcsR,PP_0799
3306,GcsR,PP_5458
3307,GcsR,PP_0817
3308,GcsR,PP_0903
3309,GcsR,PP_0904
3310,GcsR,PP_0986
3311,GcsR,PP_0987
3312,GcsR,PP_0988
3313,GcsR,PP_0989
3314,GcsR,PP_1052
3315,GcsR,PP_1082
3316,GcsR,PP_5462
3317,GcsR,PP_1129
3318,GcsR,PP_1148
3319,GcsR,PP_1150
3320,GcsR,PP_1151
3321,GcsR,PP_1171
3322,GcsR,PP_1185
3323,GcsR,PP_1229
3324,GcsR,PP_1251
3325,GcsR,PP_1252
3326,GcsR,PP_1265
3327,GcsR,PP_1354
3328,GcsR,PP_1382
3329,GcsR,PP_1386
3330,GcsR,PP_1387
3331,GcsR,PP_1395
3332,GcsR,PP_1424
3333,GcsR,PP_1444
3334,GcsR,PP_1445
3335,GcsR,PP_1466
3336,GcsR,PP_1534
3337,GcsR,PP_1553
3338,GcsR,PP_1624
3339,GcsR,PP_1638
3340,GcsR,PP_1660
3341,GcsR,PP_1662
3342,GcsR,PP_1812
3343,GcsR,PP_1829
3344,GcsR,PP_1846
3345,GcsR,PP_1862
3346,GcsR,PP_1864
3347,GcsR,PP_1871
3348,GcsR,PP_1891
3349,GcsR,PP_1953
3350,GcsR,PP_1985
3351,GcsR,PP_1986
3352,GcsR,PP_1987
3353,GcsR,PP_2006
3354,GcsR,PP_5502
3355,GcsR,PP_2177
3356,GcsR,PP_2252
3357,GcsR,PP_2256
3358,GcsR,PP_2274
3359,GcsR,PP_2310
3360,GcsR,PP_2452
3361,GcsR,PP_5528
3362,GcsR,PP_2544
3363,GcsR,PP_2628
3364,GcsR,PP_2643
3365,GcsR,PP_2645
3366,GcsR,PP_2646
3367,GcsR,PP_2648
3368,GcsR,PP_2662
3369,GcsR,PP_2665
3370,GcsR,PP_2679
3371,GcsR,PP_2682
3372,GcsR,PP_2683
3373,GcsR,PP_2708
3374,GcsR,PP_2710
3375,GcsR,PP_2711
3376,GcsR,PP_2773
3377,GcsR,PP_2823
3378,GcsR,PP_2866
3379,GcsR,PP_2953
3380,GcsR,PP_2968
3381,GcsR,PP_2969
3382,GcsR,PP_2970
3383,GcsR,PP_3007
3384,GcsR,PP_5549
3385,GcsR,PP_3052
3386,GcsR,PP_5565
3387,GcsR,PP_5567
3388,GcsR,PP_3107
3389,GcsR,PP_3113
3390,GcsR,PP_3136
3391,GcsR,PP_3176
3392,GcsR,PP_3416
3393,GcsR,PP_3438
3394,GcsR,PP_3451
3395,GcsR,PP_3453
3396,GcsR,PP_3455
3397,GcsR,PP_3456
3398,GcsR,PP_3599
3399,GcsR,PP_3744
3400,GcsR,PP_3810
3401,GcsR,PP_3820
3402,GcsR,PP_5637
3403,GcsR,PP_3868
3404,GcsR,PP_3880
3405,GcsR,PP_3913
3406,GcsR,PP_3929
3407,GcsR,PP_4118
3408,GcsR,PP_4233
3409,GcsR,PP_5665
3410,GcsR,PP_4279
3411,GcsR,PP_4291
3412,GcsR,PP_4308
3413,GcsR,PP_4402
3414,GcsR,PP_4403
3415,GcsR,PP_4558
3416,GcsR,PP_4592
3417,GcsR,PP_4679
3418,GcsR,PP_4835
3419,GcsR,PP_4870
3420,GcsR,PP_4921
3421,GcsR,PP_4922
3422,GcsR,PP_4930
3423,GcsR,PP_5086
3424,GcsR,PP_5167
3425,GcsR,PP_5346
3426,GcsR,PP_5347
3427,GcsR,PP_5730
3428,GcsR,PP_5353
3429,PP_0615-8,PP_0613
3430,PP_0615-8,PP_0614
3431,PP_0615-8,PP_0615
3432,PP_0615-8,PP_0616
3433,PP_0615-8,PP_0617
3434,PP_0615-8,PP_0618
3435,PP_0615-8,PP_0619
3436,PP_0615-8,PP_0620
3437,Noise-5,PP_1864
3438,LiuR,PP_0032
3439,LiuR,PP_5428
3440,LiuR,PP_5747
3441,LiuR,PP_5429
3442,LiuR,PP_0304
3443,LiuR,PP_0354
3444,LiuR,PP_0418
3445,LiuR,PP_0546
3446,LiuR,PP_0555
3447,LiuR,PP_0557
3448,LiuR,PP_0643
3449,LiuR,PP_0763
3450,LiuR,PP_0781
3451,LiuR,PP_5458
3452,LiuR,PP_0883
3453,LiuR,PP_0884
3454,LiuR,PP_0885
3455,LiuR,PP_0905
3456,LiuR,PP_0990
3457,LiuR,PP_1009
3458,LiuR,PP_1013
3459,LiuR,PP_1014
3460,LiuR,PP_1019
3461,LiuR,PP_1068
3462,LiuR,PP_1070
3463,LiuR,PP_1071
3464,LiuR,PP_1140
3465,LiuR,PP_1141
3466,LiuR,PP_1169
3467,LiuR,PP_1170
3468,LiuR,PP_1171
3469,LiuR,PP_1173
3470,LiuR,PP_1251
3471,LiuR,PP_1307
3472,LiuR,PP_1308
3473,LiuR,PP_1313
3474,LiuR,PP_1408
3475,LiuR,PP_1458
3476,LiuR,PP_1522
3477,LiuR,PP_1722
3478,LiuR,PP_1864
3479,LiuR,PP_1946
3480,LiuR,PP_1950
3481,LiuR,PP_1954
3482,LiuR,PP_2052
3483,LiuR,PP_2055
3484,LiuR,PP_2101
3485,LiuR,PP_2213
3486,LiuR,PP_2214
3487,LiuR,PP_2215
3488,LiuR,PP_2335
3489,LiuR,PP_2336
3490,LiuR,PP_2337
3491,LiuR,PP_2351
3492,LiuR,PP_2436
3493,LiuR,PP_2454
3494,LiuR,PP_2455
3495,LiuR,PP_2456
3496,LiuR,PP_2457
3497,LiuR,PP_2458
3498,LiuR,PP_2460
3499,LiuR,PP_2553
3500,LiuR,PP_2665
3501,LiuR,PP_2682
3502,LiuR,PP_2683
3503,LiuR,PP_2861
3504,LiuR,PP_2869
3505,LiuR,PP_3025
3506,LiuR,PP_3037
3507,LiuR,PP_3053
3508,LiuR,PP_3064
3509,LiuR,PP_3122
3510,LiuR,PP_3123
3511,LiuR,PP_3201
3512,LiuR,PP_3278
3513,LiuR,PP_3279
3514,LiuR,PP_3297
3515,LiuR,PP_3350
3516,LiuR,PP_3356
3517,LiuR,PP_3377
3518,LiuR,PP_3382
3519,LiuR,PP_3383
3520,LiuR,PP_3384
3521,LiuR,PP_3458
3522,LiuR,PP_3459
3523,LiuR,PP_3461
3524,LiuR,PP_5603
3525,LiuR,PP_5604
3526,LiuR,PP_3466
3527,LiuR,PP_3467
3528,LiuR,PP_3491
3529,LiuR,PP_3492
3530,LiuR,PP_3516
3531,LiuR,PP_3553
3532,LiuR,PP_3554
3533,LiuR,PP_3593
3534,LiuR,PP_3601
3535,LiuR,PP_3725
3536,LiuR,PP_3726
3537,LiuR,PP_3729
3538,LiuR,PP_3732
3539,LiuR,PP_3745
3540,LiuR,PP_3746
3541,LiuR,PP_3747
3542,LiuR,PP_3887
3543,LiuR,PP_3954
3544,LiuR,PP_3955
3545,LiuR,PP_3956
3546,LiuR,PP_4034
3547,LiuR,PP_4035
3548,LiuR,PP_4036
3549,LiuR,PP_4037
3550,LiuR,PP_4038
3551,LiuR,PP_4063
3552,LiuR,PP_4064
3553,LiuR,PP_4065
3554,LiuR,PP_4066
3555,LiuR,PP_4067
3556,LiuR,PP_5665
3557,LiuR,PP_4399
3558,LiuR,PP_4401
3559,LiuR,PP_4402
3560,LiuR,PP_4403
3561,LiuR,PP_4404
3562,LiuR,PP_4425
3563,LiuR,PP_4487
3564,LiuR,PP_4612
3565,LiuR,PP_4621
3566,LiuR,PP_4636
3567,LiuR,PP_4649
3568,LiuR,PP_4650
3569,LiuR,PP_4651
3570,LiuR,PP_4659
3571,LiuR,PP_4667
3572,LiuR,PP_4737
3573,LiuR,PP_5292
3574,LiuR,PP_5313
3575,LiuR,PP_5340
3576,LiuR,PP_5373
3577,Unchar-9,PP_0029
3578,Unchar-9,PP_0042
3579,Unchar-9,PP_0057
3580,Unchar-9,PP_0090
3581,Unchar-9,PP_0153
3582,Unchar-9,PP_0155
3583,Unchar-9,PP_5747
3584,Unchar-9,PP_0156
3585,Unchar-9,PP_0168
3586,Unchar-9,PP_0173
3587,Unchar-9,PP_0177
3588,Unchar-9,PP_0206
3589,Unchar-9,PP_0238
3590,Unchar-9,PP_0240
3591,Unchar-9,PP_0307
3592,Unchar-9,PP_0354
3593,Unchar-9,PP_0609
3594,Unchar-9,PP_0763
3595,Unchar-9,PP_0796
3596,Unchar-9,PP_5458
3597,Unchar-9,PP_0808
3598,Unchar-9,PP_0812
3599,Unchar-9,PP_0813
3600,Unchar-9,PP_0814
3601,Unchar-9,PP_0815
3602,Unchar-9,PP_0816
3603,Unchar-9,PP_0887
3604,Unchar-9,PP_0888
3605,Unchar-9,PP_0890
3606,Unchar-9,PP_0903
3607,Unchar-9,PP_0905
3608,Unchar-9,PP_0912
3609,Unchar-9,PP_0916
3610,Unchar-9,PP_0943
3611,Unchar-9,PP_1242
3612,Unchar-9,PP_1293
3613,Unchar-9,PP_1408
3614,Unchar-9,PP_1617
3615,Unchar-9,PP_1656
3616,Unchar-9,PP_1811
3617,Unchar-9,PP_1820
3618,Unchar-9,PP_1849
3619,Unchar-9,PP_1930
3620,Unchar-9,PP_1985
3621,Unchar-9,PP_1986
3622,Unchar-9,PP_1987
3623,Unchar-9,PP_2072
3624,Unchar-9,PP_2083
3625,Unchar-9,PP_2225
3626,Unchar-9,PP_2251
3627,Unchar-9,PP_2313
3628,Unchar-9,PP_2379
3629,Unchar-9,PP_2380
3630,Unchar-9,PP_2429
3631,Unchar-9,PP_5522
3632,Unchar-9,PP_2457
3633,Unchar-9,PP_2476
3634,Unchar-9,PP_2492
3635,Unchar-9,PP_2503
3636,Unchar-9,PP_2634
3637,Unchar-9,PP_2694
3638,Unchar-9,PP_2745
3639,Unchar-9,PP_2821
3640,Unchar-9,PP_2844
3641,Unchar-9,PP_2872
3642,Unchar-9,PP_2877
3643,Unchar-9,PP_2979
3644,Unchar-9,PP_2980
3645,Unchar-9,PP_3037
3646,Unchar-9,PP_3061
3647,Unchar-9,PP_3074
3648,Unchar-9,PP_5560
3649,Unchar-9,PP_5567
3650,Unchar-9,PP_3104
3651,Unchar-9,PP_3105
3652,Unchar-9,PP_3107
3653,Unchar-9,PP_5584
3654,Unchar-9,PP_5592
3655,Unchar-9,PP_3248
3656,Unchar-9,PP_3333
3657,Unchar-9,PP_5743
3658,Unchar-9,PP_3336
3659,Unchar-9,PP_3339
3660,Unchar-9,PP_3340
3661,Unchar-9,PP_3378
3662,Unchar-9,PP_3398
3663,Unchar-9,PP_3405
3664,Unchar-9,PP_3482
3665,Unchar-9,PP_3488
3666,Unchar-9,PP_3535
3667,Unchar-9,PP_3536
3668,Unchar-9,PP_3537
3669,Unchar-9,PP_3542
3670,Unchar-9,PP_3610
3671,Unchar-9,PP_3661
3672,Unchar-9,PP_3692
3673,Unchar-9,PP_3756
3674,Unchar-9,PP_5628
3675,Unchar-9,PP_3808
3676,Unchar-9,PP_3828
3677,Unchar-9,PP_3895
3678,Unchar-9,PP_3915
3679,Unchar-9,PP_3928
3680,Unchar-9,PP_3935
3681,Unchar-9,PP_3942
3682,Unchar-9,PP_4013
3683,Unchar-9,PP_4014
3684,Unchar-9,PP_4069
3685,Unchar-9,PP_4070
3686,Unchar-9,PP_4072
3687,Unchar-9,PP_4118
3688,Unchar-9,PP_4151
3689,Unchar-9,PP_4185
3690,Unchar-9,PP_4186
3691,Unchar-9,PP_4233
3692,Unchar-9,PP_4234
3693,Unchar-9,PP_4238
3694,Unchar-9,PP_4248
3695,Unchar-9,PP_4250
3696,Unchar-9,PP_4259
3697,Unchar-9,PP_4260
3698,Unchar-9,PP_4286
3699,Unchar-9,PP_4287
3700,Unchar-9,PP_4288
3701,Unchar-9,PP_4373
3702,Unchar-9,PP_4409
3703,Unchar-9,PP_4426
3704,Unchar-9,PP_4434
3705,Unchar-9,PP_4435
3706,Unchar-9,PP_4487
3707,Unchar-9,PP_4495
3708,Unchar-9,PP_4538
3709,Unchar-9,PP_4615
3710,Unchar-9,PP_4619
3711,Unchar-9,PP_4631
3712,Unchar-9,PP_4649
3713,Unchar-9,PP_4650
3714,Unchar-9,PP_4651
3715,Unchar-9,PP_4737
3716,Unchar-9,PP_5707
3717,Unchar-9,PP_4746
3718,Unchar-9,PP_5712
3719,Unchar-9,PP_4767
3720,Unchar-9,PP_4835
3721,Unchar-9,PP_4838
3722,Unchar-9,PP_4840
3723,Unchar-9,PP_4870
3724,Unchar-9,PP_5269
3725,Unchar-9,PP_5270
3726,Unchar-9,PP_5281
3727,Unchar-9,PP_5282
3728,Unchar-9,PP_5285
3729,Unchar-9,PP_5334
3730,Unchar-9,PP_5361
3731,Unchar-9,PP_5362
3732,Unchar-9,PP_5412
3733,Unchar-9,PP_5413
3734,Unchar-9,PP_5414
3735,Unchar-9,PP_5415
3736,Unchar-9,PP_5416
3737,Unchar-9,PP_5417
3738,Unchar-9,PP_5418
3739,Unchar-9,PP_5419
3740,HmgR,PP_3433
3741,HmgR,PP_3434
3742,HmgR,PP_4619
3743,HmgR,PP_4620
3744,HmgR,PP_4621
3745,Null-3,PP_0018
3746,Null-3,PP_0022
3747,Null-3,PP_0047
3748,Null-3,PP_0070
3749,Null-3,PP_0086
3750,Null-3,PP_0119
3751,Null-3,PP_0250
3752,Null-3,PP_0373
3753,Null-3,PP_0379
3754,Null-3,PP_0428
3755,Null-3,PP_0437
3756,Null-3,PP_0488
3757,Null-3,PP_0607
3758,Null-3,PP_0640
3759,Null-3,PP_0641
3760,Null-3,PP_0666
3761,Null-3,PP_0702
3762,Null-3,PP_0711
3763,Null-3,PP_0729
3764,Null-3,PP_0737
3765,Null-3,PP_0781
3766,Null-3,PP_0782
3767,Null-3,PP_0819
3768,Null-3,PP_0837
3769,Null-3,PP_0847
3770,Null-3,PP_0924
3771,Null-3,PP_1038
3772,Null-3,PP_1041
3773,Null-3,PP_5464
3774,Null-3,PP_1146
3775,Null-3,PP_1151
3776,Null-3,PP_1199
3777,Null-3,PP_1234
3778,Null-3,PP_1253
3779,Null-3,PP_1275
3780,Null-3,PP_1293
3781,Null-3,PP_1309
3782,Null-3,PP_1417
3783,Null-3,PP_1445
3784,Null-3,PP_1466
3785,Null-3,PP_1512
3786,Null-3,PP_1522
3787,Null-3,PP_1625
3788,Null-3,PP_1646
3789,Null-3,PP_1658
3790,Null-3,PP_1690
3791,Null-3,PP_5478
3792,Null-3,PP_1821
3793,Null-3,PP_1837
3794,Null-3,PP_1897
3795,Null-3,PP_1908
3796,Null-3,PP_5484
3797,Null-3,PP_1948
3798,Null-3,PP_1971
3799,Null-3,PP_2033
3800,Null-3,PP_2075
3801,Null-3,PP_2086
3802,Null-3,PP_2101
3803,Null-3,PP_2161
3804,Null-3,PP_2170
3805,Null-3,PP_2175
3806,Null-3,PP_2196
3807,Null-3,PP_2251
3808,Null-3,PP_5505
3809,Null-3,PP_5507
3810,Null-3,PP_2267
3811,Null-3,PP_2270
3812,Null-3,PP_5510
3813,Null-3,PP_5511
3814,Null-3,PP_2278
3815,Null-3,PP_2289
3816,Null-3,PP_2349
3817,Null-3,PP_2355
3818,Null-3,PP_2435
3819,Null-3,PP_2450
3820,Null-3,PP_2471
3821,Null-3,PP_5526
3822,Null-3,PP_2498
3823,Null-3,PP_2622
3824,Null-3,PP_2645
3825,Null-3,PP_2704
3826,Null-3,PP_2706
3827,Null-3,PP_2731
3828,Null-3,PP_2757
3829,Null-3,PP_2758
3830,Null-3,PP_2855
3831,Null-3,PP_2887
3832,Null-3,PP_2896
3833,Null-3,PP_2927
3834,Null-3,PP_2978
3835,Null-3,PP_2990
3836,Null-3,PP_2999
3837,Null-3,PP_3010
3838,Null-3,PP_3026
3839,Null-3,PP_3036
3840,Null-3,PP_5555
3841,Null-3,PP_3037
3842,Null-3,PP_3047
3843,Null-3,PP_3064
3844,Null-3,PP_5559
3845,Null-3,PP_5567
3846,Null-3,PP_5571
3847,Null-3,PP_5572
3848,Null-3,PP_3115
3849,Null-3,PP_5586
3850,Null-3,PP_5589
3851,Null-3,PP_3162
3852,Null-3,PP_3180
3853,Null-3,PP_3196
3854,Null-3,PP_3205
3855,Null-3,PP_3254
3856,Null-3,PP_3277
3857,Null-3,PP_3287
3858,Null-3,PP_3289
3859,Null-3,PP_3296
3860,Null-3,PP_3307
3861,Null-3,PP_3320
3862,Null-3,PP_3337
3863,Null-3,PP_3339
3864,Null-3,PP_3367
3865,Null-3,PP_3374
3866,Null-3,PP_3471
3867,Null-3,PP_3474
3868,Null-3,PP_3484
3869,Null-3,PP_3510
3870,Null-3,PP_3568
3871,Null-3,PP_3618
3872,Null-3,PP_3656
3873,Null-3,PP_3679
3874,Null-3,PP_5614
3875,Null-3,PP_5616
3876,Null-3,PP_3693
3877,Null-3,PP_3700
3878,Null-3,PP_3704
3879,Null-3,PP_3706
3880,Null-3,PP_5625
3881,Null-3,PP_3739
3882,Null-3,PP_3765
3883,Null-3,PP_3771
3884,Null-3,PP_3773
3885,Null-3,PP_3810
3886,Null-3,PP_3832
3887,Null-3,PP_3840
3888,Null-3,PP_5635
3889,Null-3,PP_5639
3890,Null-3,PP_3884
3891,Null-3,PP_3894
3892,Null-3,PP_3895
3893,Null-3,PP_3898
3894,Null-3,PP_3911
3895,Null-3,PP_3967
3896,Null-3,PP_3979
3897,Null-3,PP_3984
3898,Null-3,PP_4010
3899,Null-3,PP_4021
3900,Null-3,PP_4084
3901,Null-3,PP_5655
3902,Null-3,PP_4143
3903,Null-3,PP_4195
3904,Null-3,PP_4203
3905,Null-3,PP_4229
3906,Null-3,PP_4249
3907,Null-3,PP_4268
3908,Null-3,PP_4273
3909,Null-3,PP_4291
3910,Null-3,PP_4300
3911,Null-3,PP_4331
3912,Null-3,PP_4332
3913,Null-3,PP_4340
3914,Null-3,PP_4412
3915,Null-3,PP_4418
3916,Null-3,PP_5683
3917,Null-3,PP_5688
3918,Null-3,PP_4464
3919,Null-3,PP_5689
3920,Null-3,PP_4491
3921,Null-3,PP_5695
3922,Null-3,PP_4538
3923,Null-3,PP_4561
3924,Null-3,PP_4596
3925,Null-3,PP_5699
3926,Null-3,PP_4615
3927,Null-3,PP_4739
3928,Null-3,PP_5708
3929,Null-3,PP_4793
3930,Null-3,PP_4901
3931,Null-3,PP_4961
3932,Null-3,PP_4973
3933,Null-3,PP_5053
3934,Null-3,PP_5073
3935,Null-3,PP_5086
3936,Null-3,PP_5091
3937,Null-3,PP_5123
3938,Null-3,PP_5124
3939,Null-3,PP_5129
3940,Null-3,PP_5140
3941,Null-3,PP_5172
3942,Null-3,PP_5188
3943,Null-3,PP_5723
3944,Null-3,PP_5727
3945,Null-3,PP_5247
3946,Null-3,PP_5274
3947,Null-3,PP_5319
3948,Null-3,PP_5354
3949,Null-3,PP_5375
3950,Null-3,PP_5381
3951,Null-3,PP_5383
3952,Null-3,PP_5390
3953,GlcC,PP_3745
3954,GlcC,PP_3746
3955,GlcC,PP_3747
3956,GlcC,PP_3748
3957,AA transport,PP_0323
3958,AA transport,PP_0324
3959,AA transport,PP_0325
3960,AA transport,PP_0597
3961,AA transport,PP_0883
3962,AA transport,PP_1400
3963,AA transport,PP_3392
3964,AA transport,PP_3393
3965,AA transport,PP_3394
3966,AA transport,PP_3591
3967,AA transport,PP_3592
3968,AA transport,PP_3593
3969,AA transport,PP_3594
3970,AA transport,PP_3595
3971,AA transport,PP_3596
3972,AA transport,PP_3597
3973,Genomic-3,PP_3765
3974,Noise-6,PP_0031
3975,Noise-6,PP_0180
3976,Noise-6,PP_0266
3977,Noise-6,PP_0267
3978,Noise-6,PP_0271
3979,Noise-6,PP_0368
3980,Noise-6,PP_0544
3981,Noise-6,PP_0699
3982,Noise-6,PP_0700
3983,Noise-6,PP_0860
3984,Noise-6,PP_0861
3985,Noise-6,PP_0862
3986,Noise-6,PP_0863
3987,Noise-6,PP_0875
3988,Noise-6,PP_0943
3989,Noise-6,PP_0944
3990,Noise-6,PP_0945
3991,Noise-6,PP_0946
3992,Noise-6,PP_0947
3993,Noise-6,PP_1006
3994,Noise-6,PP_1008
3995,Noise-6,PP_1073
3996,Noise-6,PP_1075
3997,Noise-6,PP_1076
3998,Noise-6,PP_1082
3999,Noise-6,PP_1117
4000,Noise-6,PP_1178
4001,Noise-6,PP_1395
4002,Noise-6,PP_1396
4003,Noise-6,PP_1400
4004,Noise-6,PP_1444
4005,Noise-6,PP_1651
4006,Noise-6,PP_1659
4007,Noise-6,PP_1661
4008,Noise-6,PP_5481
4009,Noise-6,PP_1982
4010,Noise-6,PP_2006
4011,Noise-6,PP_2007
4012,Noise-6,PP_2023
4013,Noise-6,PP_2118
4014,Noise-6,PP_2143
4015,Noise-6,PP_2257
4016,Noise-6,PP_2258
4017,Noise-6,PP_2425
4018,Noise-6,PP_2426
4019,Noise-6,PP_2451
4020,Noise-6,PP_2463
4021,Noise-6,PP_2474
4022,Noise-6,PP_2476
4023,Noise-6,PP_2477
4024,Noise-6,PP_5529
4025,Noise-6,PP_2491
4026,Noise-6,PP_2492
4027,Noise-6,PP_2506
4028,Noise-6,PP_2628
4029,Noise-6,PP_2645
4030,Noise-6,PP_2646
4031,Noise-6,PP_2886
4032,Noise-6,PP_2895
4033,Noise-6,PP_2899
4034,Noise-6,PP_2900
4035,Noise-6,PP_3036
4036,Noise-6,PP_5572
4037,Noise-6,PP_3122
4038,Noise-6,PP_3144
4039,Noise-6,PP_3232
4040,Noise-6,PP_3262
4041,Noise-6,PP_5597
4042,Noise-6,PP_3377
4043,Noise-6,PP_3378
4044,Noise-6,PP_3418
4045,Noise-6,PP_3434
4046,Noise-6,PP_3446
4047,Noise-6,PP_3453
4048,Noise-6,PP_3454
4049,Noise-6,PP_3455
4050,Noise-6,PP_3456
4051,Noise-6,PP_3499
4052,Noise-6,PP_3612
4053,Noise-6,PP_3621
4054,Noise-6,PP_3622
4055,Noise-6,PP_3623
4056,Noise-6,PP_3633
4057,Noise-6,PP_3661
4058,Noise-6,PP_3745
4059,Noise-6,PP_3798
4060,Noise-6,PP_3799
4061,Noise-6,PP_3801
4062,Noise-6,PP_3802
4063,Noise-6,PP_3883
4064,Noise-6,PP_3901
4065,Noise-6,PP_3917
4066,Noise-6,PP_4195
4067,Noise-6,PP_5666
4068,Noise-6,PP_5667
4069,Noise-6,PP_4244
4070,Noise-6,PP_4291
4071,Noise-6,PP_5694
4072,Noise-6,PP_4625
4073,Noise-6,PP_4626
4074,Noise-6,PP_4663
4075,Noise-6,PP_4859
4076,Noise-6,PP_4921
4077,Noise-6,PP_4922
4078,Noise-6,PP_5073
4079,Noise-6,PP_5131
4080,Noise-6,PP_5189
4081,Noise-6,PP_5243
4082,Noise-6,PP_5253
4083,Noise-6,PP_5270
4084,Noise-6,PP_5274
4085,Noise-6,PP_5308
4086,Noise-6,PP_5338
